,acc_lda_gmm_avg,acc_lda_mom_avg,acc_lda_gmm_std,acc_lda_mom_std
0,0.7173999999999999,,-3.867742916938404,
1,0.7366190476190475,,-4.1212688877491885,
2,0.7530740740740741,,-5.593743911536364,
