,loss
0,272.63527169823647
1,267.52521374821663
2,254.27839973568916
3,244.72730094194412
4,239.20620974898338
5,237.86251011490822
6,236.27650982141495
7,231.18549475073814
8,228.82467621564865
9,227.70922029018402
10,226.95978474617004
11,226.3614223897457
12,225.91433480381966
13,225.55296286940575
14,225.24779161810875
15,224.88631692528725
16,224.7057144343853
17,224.4690857231617
18,224.28775000572205
19,224.15396130084991
20,223.92554607987404
21,223.82638582587242
22,223.6625913977623
23,223.56255173683167
24,223.40595090389252
25,223.32113334536552
26,221.45945551991463
27,218.47109457850456
28,217.8585097193718
29,217.50817161798477
30,217.27928778529167
31,217.1017692387104
32,216.92185840010643
33,216.76060461997986
34,216.6230382323265
35,216.53143775463104
36,216.39414778351784
37,216.36455687880516
38,216.24726849794388
39,216.16101622581482
40,216.10322815179825
41,216.03748479485512
42,215.94142574071884
43,215.9324305653572
44,215.84668827056885
45,215.82614955306053
46,215.76197907328606
47,215.68330079317093
48,215.68391785025597
49,215.66456443071365
50,215.58444142341614
51,215.5802563726902
52,215.56030768156052
53,215.48998913168907
54,215.4501716196537
55,215.43821343779564
56,215.4081936776638
57,215.3753429055214
58,215.35638439655304
59,215.30944946408272
60,215.2862741947174
61,215.26924270391464
62,215.23396107554436
63,215.21876659989357
64,215.19510114192963
65,215.2297818362713
66,215.2003169953823
67,215.17706644535065
68,215.1540172100067
69,215.1177969276905
70,215.11469453573227
71,215.10356351733208
72,215.10167655348778
73,215.1106016933918
74,215.04625660181046
75,215.05409228801727
76,215.0448583960533
77,215.0155852138996
78,215.01374250650406
79,214.97079792618752
80,214.99494367837906
81,214.97817933559418
82,214.99087768793106
83,214.96295827627182
84,214.93986421823502
85,214.93929290771484
86,214.92458647489548
87,214.92490050196648
88,214.9000138938427
89,214.88087353110313
90,214.9147110581398
91,214.87140774726868
92,214.87875080108643
93,214.83254781365395
94,214.84977209568024
95,214.8164412677288
96,214.8267367184162
97,214.81391781568527
98,214.83743607997894
99,214.8374549150467
