,loss
0,68.64753076434135
1,68.62179899215698
2,68.59019929170609
3,68.54466471076012
4,68.45787009596825
5,68.09327957034111
6,66.59850412607193
7,65.38248440623283
8,64.83857771754265
9,64.2759276330471
10,63.10215121507645
11,61.84875148534775
12,60.59387615323067
13,59.936295211315155
14,59.71843555569649
15,59.56852340698242
16,59.431803941726685
17,59.3500337600708
18,59.21961051225662
19,58.59286320209503
20,57.893536418676376
21,57.44582572579384
22,57.14215913414955
23,56.95761689543724
24,56.80342608690262
25,56.69417783617973
26,56.590775430202484
27,56.51662760972977
28,56.469534039497375
29,56.4418320953846
30,56.37707442045212
31,56.36353141069412
32,56.267144829034805
33,56.244150787591934
34,56.229539543390274
35,56.17808476090431
36,56.15804463624954
37,56.087056279182434
38,56.071936279535294
39,56.057618886232376
40,56.02470374107361
41,56.0032662153244
42,55.9960803091526
43,55.91877552866936
44,55.92315846681595
45,55.89683738350868
46,55.86527529358864
47,55.84240686893463
48,55.81368789076805
49,55.789750546216965
50,55.762624353170395
51,55.797927260398865
52,55.732649087905884
53,55.71164810657501
54,55.71725952625275
55,55.69146138429642
56,55.70043393969536
57,55.67450439929962
58,55.659898072481155
59,55.62835821509361
60,55.6090167760849
61,55.625487357378006
62,55.621652603149414
63,55.58977809548378
64,55.59584665298462
65,55.5566448867321
66,55.56972125172615
67,55.52619248628616
68,55.53841179609299
69,55.52255928516388
70,55.50891470909119
71,55.49934130907059
72,55.49155402183533
73,55.491079807281494
74,55.477658808231354
75,55.46355986595154
76,55.45844414830208
77,55.45403748750687
78,55.43830564618111
79,55.43500301241875
80,55.427492558956146
81,55.42559590935707
82,55.40139985084534
83,55.3929577767849
84,55.38834652304649
85,55.37945967912674
86,55.37924537062645
87,55.37329405546188
88,55.35989221930504
89,55.38388952612877
90,55.40798819065094
91,55.36385902762413
92,55.34113925695419
93,55.353364169597626
94,55.3228805065155
95,55.329359382390976
96,55.32262775301933
97,55.32664930820465
98,55.29789623618126
99,55.29944723844528
100,55.28494539856911
101,55.28973996639252
102,55.29253503680229
103,55.291912853717804
104,55.28941708803177
105,55.272259414196014
106,55.26334157586098
107,55.26278081536293
108,55.28445169329643
109,55.25856891274452
110,55.2603345811367
111,55.2398122549057
112,55.25469395518303
113,55.228162080049515
114,55.23844334483147
115,55.222846269607544
116,55.22157672047615
117,55.24198290705681
118,55.21495422720909
119,55.207472532987595
120,55.19971174001694
121,55.19537913799286
122,55.20971855521202
123,55.19672358036041
124,55.205596685409546
125,55.19242313504219
126,55.1861329972744
127,55.19444188475609
128,55.17953133583069
129,55.17066913843155
130,55.17123505473137
131,55.17323476076126
132,55.173845410346985
133,55.154247015714645
134,55.1508654654026
135,55.138126254081726
136,55.152201265096664
137,55.1559094786644
138,55.14589250087738
139,55.119212448596954
140,55.121993601322174
141,55.16033110022545
142,55.10969266295433
143,55.116574227809906
144,55.127631425857544
145,55.114658027887344
146,55.0880883038044
147,55.10202297568321
148,55.101805686950684
149,55.0841409265995
150,55.10206192731857
151,55.09027233719826
152,55.07506421208382
153,55.07587715983391
154,55.08688971400261
155,55.07419353723526
156,55.06492376327515
157,55.05259960889816
158,55.056867361068726
159,55.049462735652924
160,55.03967288136482
161,55.05014908313751
162,55.03727379441261
163,55.03311550617218
164,55.03146603703499
165,55.04034411907196
166,55.03990796208382
167,55.03526160120964
168,55.03522849082947
169,55.02206453680992
170,55.0166902244091
