,loss
0,203.59817054867744
1,203.35317540168762
2,200.6388502418995
3,184.63539096713066
4,181.53837686777115
5,180.85384544730186
6,178.01343843340874
7,176.74239230155945
8,176.323232203722
9,176.0684331357479
10,175.9284172654152
11,175.72827872633934
12,175.62102469801903
13,175.41255208849907
14,173.21712973713875
15,171.73812064528465
16,171.37058264017105
17,171.11620369553566
18,170.93549168109894
19,170.84645619988441
20,170.571282684803
21,169.11189311742783
22,168.27750596404076
23,167.84957772493362
24,167.52705785632133
25,167.2667382657528
26,167.10824966430664
27,166.92603632807732
28,166.85248002409935
29,166.80886605381966
30,166.68393617868423
31,166.51967665553093
32,166.45115956664085
33,166.3478088080883
34,166.22751095891
35,166.13546845316887
36,166.10512533783913
37,165.96114894747734
38,165.8593702018261
39,165.82506030797958
40,165.75692066550255
41,165.67946580052376
42,165.55226373672485
43,165.52864909172058
44,165.4331777691841
45,165.423308968544
46,165.34588027000427
47,165.31176221370697
48,165.2899374961853
49,165.20493775606155
50,165.19099470973015
51,165.21314707398415
52,165.0992046892643
53,165.140953540802
54,165.0365404188633
55,165.0195614695549
56,164.9974276125431
57,164.92209938168526
58,164.9352672100067
59,164.92789590358734
60,164.88879814743996
61,164.8589544594288
62,164.848574757576
63,164.8193218410015
64,164.82807156443596
65,164.7399558722973
66,164.8015380203724
67,164.70716387033463
68,164.69121140241623
69,164.6980221271515
70,164.62892732024193
71,164.6642005443573
72,164.62894767522812
73,164.61733493208885
74,164.58535811305046
75,164.54478272795677
76,164.513386875391
77,164.5494410097599
78,164.54967030882835
79,164.51381546258926
80,164.50774505734444
81,164.43840736150742
82,164.45735421776772
83,164.4507848918438
84,164.45833775401115
85,164.44649857282639
86,164.39254286885262
87,164.38835895061493
88,164.37239614129066
89,164.368976354599
90,163.74326878786087
91,161.6841015815735
92,161.25854942202568
93,161.09477743506432
94,160.9246746301651
95,160.88920974731445
96,160.77690067887306
97,160.7501142024994
98,160.6938101053238
99,160.66671672463417
