,loss
0,203.80806782841682
1,203.3778394460678
2,198.06129083037376
3,189.1458153128624
4,180.57857608795166
5,174.3624686896801
6,172.747517734766
7,170.09896516799927
8,169.0142404437065
9,168.50617390871048
10,168.1721293926239
11,167.9108081459999
12,167.71844667196274
13,167.5391098856926
14,167.41340592503548
15,167.2730309665203
16,167.2307072877884
17,167.09250524640083
18,167.0044062435627
19,166.87530240416527
20,166.82261231541634
21,166.70374262332916
22,166.6069893836975
23,166.18043357133865
24,164.70333302021027
25,164.06439143419266
26,163.67863062024117
27,163.45891550183296
28,163.23584216833115
29,163.08748230338097
30,162.89266175031662
31,162.74128058552742
32,162.63287329673767
33,162.51991841197014
34,162.46198585629463
35,162.29125609993935
36,162.23209938406944
37,162.13749286532402
38,162.09787368774414
39,162.05299136042595
40,161.93440330028534
41,161.88344833254814
42,161.78547629714012
43,161.74558040499687
44,161.70013269782066
45,161.63859683275223
46,161.62147518992424
47,161.62784883379936
48,161.4865255355835
49,161.49109116196632
50,161.42959493398666
51,161.3782381415367
52,161.352709710598
53,161.29590114951134
54,161.2497886121273
55,161.2211377620697
56,161.2003479897976
57,161.16342413425446
58,161.15117713809013
59,161.08933001756668
60,161.0927048623562
61,161.04100707173347
62,161.01539647579193
63,160.97711405158043
64,160.9871835410595
65,160.92487850785255
66,160.92871940135956
67,160.89991936087608
68,160.87420558929443
69,160.81322047114372
70,160.82746541500092
71,160.79275432229042
72,160.80288660526276
73,160.8015697300434
74,160.76103231310844
75,160.74433052539825
76,160.72824016213417
77,160.70057487487793
78,160.73630249500275
79,160.69943183660507
80,160.64367020130157
81,160.66658380627632
82,160.6360229253769
83,160.64439871907234
84,160.59834665060043
85,160.61494678258896
86,160.60309755802155
87,160.58612206578255
88,160.6029487848282
89,160.53615936636925
90,160.55125376582146
91,160.55443528294563
92,160.54292622208595
93,160.52750340104103
94,160.51946592330933
95,160.50927874445915
96,160.4794636964798
97,160.490009278059
98,160.50639641284943
99,160.48547196388245
100,160.44983631372452
101,160.45326572656631
102,160.44572377204895
103,160.45387488603592
104,160.4388482272625
105,160.43878254294395
106,160.48472329974174
107,160.42445847392082
108,160.41278386116028
109,160.4173458814621
110,160.38294544816017
111,160.37645959854126
112,160.39196503162384
113,160.3852543234825
114,160.37648072838783
115,160.38207015395164
116,160.37823498249054
117,160.36090898513794
118,160.3437111377716
119,160.35553526878357
120,160.3650740981102
121,160.34910383820534
122,160.3315859735012
123,160.32087683677673
124,160.33454379439354
125,160.31436213850975
126,160.32407701015472
127,160.3167781829834
128,160.3306868970394
129,160.33095756173134
130,160.3152278959751
131,160.30690935254097
132,160.30201175808907
133,160.3032882809639
134,160.31115719676018
135,160.31239223480225
136,160.31237336993217
137,160.28602793812752
138,160.28553089499474
139,160.27663952112198
140,160.2960239648819
141,160.27610328793526
142,160.29418048262596
143,160.28516200184822
144,160.24928104877472
145,160.25411477684975
146,160.250795930624
147,160.24270260334015
148,160.26508423686028
149,160.27805244922638
150,160.2502479851246
151,160.25231152772903
152,160.26322063803673
153,160.2595520913601
154,160.25070530176163
155,160.25787687301636
156,160.23758789896965
157,160.23952877521515
158,160.25357115268707
159,160.24227112531662
160,160.23229402303696
161,160.2431845664978
162,160.22528618574142
163,160.24301114678383
164,160.21829429268837
165,160.22045496106148
166,160.22886684536934
167,160.2110071182251
168,160.23770752549171
169,160.2082276046276
170,160.20270124077797
171,160.18455746769905
172,160.2152195572853
173,160.20655417442322
174,160.20311179757118
175,160.21737092733383
176,160.20459404587746
177,160.19450360536575
178,160.21248736977577
179,160.20686185359955
180,160.20949044823647
181,160.22005477547646
182,160.2039271593094
183,160.18191775679588
184,160.17643150687218
185,160.17019575834274
186,160.194536536932
187,160.18198159337044
188,160.1665559709072
189,160.18408778309822
190,160.18026334047318
191,160.19001564383507
192,160.18414244055748
193,160.17701688408852
194,160.16552039980888
195,160.15530076622963
196,160.1711833178997
197,160.17752420902252
198,160.1857494711876
199,160.1777463555336
200,160.1815466284752
201,160.16401579976082
202,160.13561123609543
203,160.17307749390602
204,160.16789239645004
205,160.1680769622326
206,160.14820605516434
207,160.1766435801983
208,160.139134734869
209,160.18191048502922
210,160.17140224575996
211,160.15611681342125
212,160.15216970443726
213,160.16339728236198
214,160.14373382925987
215,160.16485169529915
216,160.147886633873
217,160.16300681233406
218,160.15770855545998
219,160.13634112477303
220,160.13396787643433
221,160.15242797136307
222,160.14530646800995
223,160.17327642440796
224,160.1467370390892
225,160.14865574240685
226,160.18343365192413
227,160.10679426789284
228,160.14269894361496
229,160.1522882282734
230,160.12558484077454
231,160.11570861935616
232,160.13482627272606
233,160.13518464565277
234,160.14744713902473
235,160.1453499495983
236,160.13304629921913
237,160.124400049448
238,160.11585849523544
239,160.14017915725708
240,160.12910696864128
241,160.12822687625885
242,160.12209436297417
243,160.12431451678276
244,160.1410736143589
245,160.10605284571648
246,160.12865486741066
247,160.12384554743767
248,160.11291059851646
249,160.11072248220444
250,160.13636526465416
251,160.10862985253334
252,160.12640497088432
253,160.11426571011543
254,160.1135425567627
255,160.10534191131592
256,160.12150093913078
257,160.11526110768318
258,160.0994762480259
259,160.12223142385483
260,160.12619388103485
261,160.1083073914051
262,160.101212143898
263,160.10346594452858
264,160.0906664431095
265,160.09912487864494
266,160.10027834773064
267,160.1081850528717
268,160.09706780314445
269,160.09983757138252
270,160.09307807683945
271,160.09025391936302
272,160.09042298793793
273,160.09401044249535
274,160.10458526015282
275,160.09903877973557
276,160.08202800154686
277,160.09514951705933
278,160.0815490782261
279,160.1076376736164
280,160.1029441356659
281,160.08302748203278
282,160.0732226073742
283,160.07399436831474
284,160.10023707151413
285,160.0974664092064
286,160.0910838842392
287,160.07542303204536
288,160.09562662243843
289,160.09361085295677
290,160.07685041427612
291,160.09658813476562
292,160.09708920121193
293,160.08992463350296
294,160.0858420431614
295,160.07906246185303
296,160.09371075034142
297,160.08069151639938
298,160.09075543284416
299,160.06436544656754
300,160.0747223496437
301,160.10740938782692
302,160.09312132000923
303,160.0804885327816
304,160.08720380067825
305,160.06525936722755
306,160.0895178616047
307,160.0712576508522
308,160.06837505102158
309,160.06465324759483
310,160.0757104754448
311,160.07359978556633
312,160.0685555934906
313,160.07053190469742
314,160.08137094974518
315,160.07705104351044
316,160.05675759911537
317,160.08309030532837
318,160.06190446019173
319,160.06462797522545
320,160.07681664824486
321,160.07505357265472
322,160.06563585996628
323,160.06564497947693
324,160.06645172834396
325,160.05906876921654
326,160.05245566368103
327,160.06413760781288
328,160.07912722229958
329,160.03719013929367
330,160.05830243229866
331,160.06146278977394
332,160.0842852294445
333,160.06010523438454
334,160.09938722848892
335,160.06418099999428
336,160.07685923576355
337,160.06329807639122
338,160.07901749014854
339,160.0438610613346
340,160.06568384170532
341,160.06144678592682
342,160.06726747751236
343,160.05978843569756
344,160.05084204673767
345,160.07157757878304
346,160.0604821741581
347,160.07790187001228
348,160.06856340169907
349,160.05039966106415
350,160.0701009631157
351,160.0528028011322
352,160.06771311163902
353,160.06446906924248
354,160.0502773821354
355,160.05065724253654
356,160.05897030234337
357,160.0519468486309
358,160.05457073450089
359,160.06894499063492
360,160.05985209345818
361,160.0556221306324
362,160.05713734030724
363,160.0697052180767
364,160.0492037832737
365,160.063861399889
366,160.071444272995
367,160.04613494873047
368,160.06603354215622
369,160.066233843565
370,160.03365302085876
371,160.05464020371437
372,160.05304449796677
373,160.0511244237423
374,160.05153676867485
375,160.05419594049454
376,160.05605554580688
377,160.03244951367378
378,160.04827544093132
379,160.03154554963112
380,160.0517397224903
381,160.05971002578735
382,160.03256905078888
383,160.02322632074356
384,160.04135978221893
385,160.04933485388756
