,loss
0,68.28384304046631
1,68.26485565304756
2,68.24298471212387
3,68.21391201019287
4,68.17098906636238
5,68.09694468975067
6,67.90423449873924
7,66.71717420220375
8,64.8957736492157
9,63.57268622517586
10,62.640704184770584
11,62.100356966257095
12,61.434184938669205
13,60.98280590772629
14,60.69416132569313
15,60.25700452923775
16,59.95676666498184
17,59.67758458852768
18,59.14673724770546
19,58.7502216398716
20,58.446023762226105
21,58.2348470389843
22,58.08607801795006
23,57.988781094551086
24,57.9209805727005
25,57.810092985630035
26,57.736454993486404
27,57.69841542840004
28,57.6376718878746
29,57.55457055568695
30,57.53692391514778
31,57.47429034113884
32,57.45700788497925
33,57.4083231985569
34,57.37530833482742
35,57.32884302735329
36,57.316715240478516
37,57.261878490448
38,57.24115547537804
39,57.21843829751015
40,57.17160767316818
41,57.16632121801376
42,57.14000886678696
43,57.09625479578972
44,57.08786791563034
45,57.054691791534424
46,57.046880066394806
47,57.03531953692436
48,56.985342621803284
49,57.001398265361786
50,56.99476936459541
51,56.955296486616135
52,56.94142511487007
53,56.897277653217316
54,56.876371920108795
55,56.859765350818634
56,56.84799021482468
57,56.826610922813416
58,56.81103506684303
59,56.787962436676025
60,56.82826265692711
61,56.75158083438873
62,56.773822486400604
63,56.74574053287506
64,56.71566262841225
65,56.68423193693161
66,56.66777849197388
67,56.69558361172676
68,56.67351931333542
69,56.65541410446167
70,56.65991881489754
71,56.65035232901573
72,56.617629051208496
73,56.60385009646416
74,56.58013379573822
75,56.59188276529312
76,56.574402540922165
77,56.545412451028824
78,56.570840716362
79,56.55756267905235
80,56.5170781314373
81,56.50958666205406
82,56.50312179327011
83,56.47414934635162
84,56.46036237478256
85,56.48552185297012
86,56.45601284503937
87,56.467101722955704
88,56.45813059806824
89,56.41889211535454
90,56.41019541025162
91,56.415503054857254
92,56.4015851020813
93,56.40806457400322
94,56.38237488269806
95,56.38099607825279
96,56.363697081804276
97,56.357629865407944
98,56.3841338455677
99,56.37008437514305
