,loss
0,34.13031354546547
1,34.12821337580681
2,34.12597554922104
3,34.12357619404793
4,34.12112405896187
5,34.11846563220024
6,34.115611523389816
7,34.11256855726242
8,34.10930398106575
9,34.10576409101486
10,34.102078169584274
11,34.09803757071495
12,34.09379553794861
13,34.08916479349136
14,34.08421337604523
15,34.07884460687637
16,34.072939813137054
17,34.06638664007187
18,34.05921110510826
19,34.05098167061806
20,34.04156696796417
21,34.03055548667908
22,34.0173014998436
23,34.00105571746826
24,33.97984740138054
25,33.95069992542267
26,33.90633895993233
27,33.83040055632591
28,33.69794788956642
29,33.531241446733475
30,33.373561412096024
31,33.22353267669678
32,33.097489923238754
33,32.98330509662628
34,32.85284647345543
35,32.730066031217575
36,32.6244495511055
37,32.53651770949364
38,32.45507597923279
39,32.383782625198364
40,32.323030948638916
41,32.26342636346817
42,32.20396077632904
43,32.13851833343506
44,32.06621181964874
45,31.9755018055439
46,31.86813908815384
47,31.76621612906456
48,31.666321963071823
49,31.556474894285202
50,31.42572095990181
51,31.302023321390152
52,31.169503808021545
53,31.024313539266586
54,30.87498840689659
55,30.734011203050613
56,30.603752315044403
57,30.502956807613373
58,30.42739298939705
59,30.368098437786102
60,30.319781184196472
61,30.27793100476265
62,30.242396414279938
63,30.224761426448822
64,30.194559425115585
65,30.165516585111618
66,30.148617684841156
67,30.12783420085907
68,30.111634463071823
69,30.0927854180336
70,30.082796692848206
71,30.06035202741623
72,30.054961591959
73,30.037488490343094
74,30.0359226167202
75,30.00242656469345
76,29.995858758687973
77,29.987675845623016
78,29.97367787361145
79,29.96878007054329
80,29.96651193499565
81,29.94540250301361
82,29.93510663509369
83,29.930573970079422
84,29.916218727827072
85,29.905487835407257
86,29.900893062353134
87,29.895383089780807
88,29.89005497097969
89,29.884203642606735
90,29.86274766921997
91,29.85668781399727
92,29.854620039463043
93,29.848754405975342
94,29.83739396929741
95,29.831076681613922
96,29.830422908067703
97,29.821238607168198
98,29.811693370342255
99,29.808892130851746
100,29.79884359240532
101,29.79354625940323
102,29.786766856908798
103,29.782160758972168
104,29.781441867351532
