,loss
0,69.13509577512741
1,69.10294979810715
2,69.04991793632507
3,68.87420710921288
4,68.04841056466103
5,67.274953186512
6,66.00152578949928
7,64.86103680729866
8,64.04372397065163
9,62.86418631672859
10,61.92517927289009
11,61.58012279868126
12,61.438574343919754
13,61.30041065812111
14,61.266656160354614
15,61.13863554596901
16,60.91690117120743
17,60.61606186628342
18,60.3765167593956
19,60.30299976468086
20,60.14456060528755
21,60.00504893064499
22,59.52695342898369
23,58.92324724793434
24,58.28977292776108
25,57.99389973282814
26,57.79967540502548
27,57.640238523483276
28,57.56432881951332
29,57.53694421052933
30,57.40819385647774
31,57.32716089487076
32,57.274148881435394
33,57.24501192569733
34,57.24897375702858
35,57.14075282216072
36,57.081583231687546
37,57.08456635475159
38,56.986574590206146
39,56.950355261564255
40,56.92702451348305
41,56.89402824640274
42,56.862514704465866
43,56.820970833301544
44,56.79368129372597
45,56.78038451075554
46,56.72144293785095
47,56.71303591132164
48,56.65721523761749
49,56.656410455703735
50,56.60366490483284
51,56.582298785448074
52,56.543170124292374
53,56.54397812485695
54,56.504551738500595
55,56.49324381351471
56,56.473106652498245
57,56.417525827884674
58,56.42457616329193
59,56.392855286598206
60,56.390032559633255
61,56.3564612865448
62,56.30326506495476
63,56.30089256167412
64,56.28724804520607
65,56.29004245996475
66,56.273337453603745
67,56.23993828892708
68,56.21627911925316
69,56.2107991874218
70,56.20089930295944
71,56.163882464170456
72,56.14354118704796
73,56.15895974636078
74,56.12721446156502
75,56.11086758971214
76,56.105213314294815
77,56.08168628811836
78,56.078230917453766
79,56.050446182489395
80,56.021762162446976
81,56.01975134015083
82,56.01526817679405
83,55.99252671003342
84,55.99256095290184
85,55.97231665253639
86,55.95243829488754
87,55.97049030661583
88,55.952414870262146
89,55.938203155994415
90,55.90851932764053
91,55.898865044116974
92,55.89649146795273
93,55.90024691820145
94,55.8843774497509
95,55.882739663124084
96,55.86208713054657
97,55.85760632157326
98,55.86079439520836
99,55.84932690858841
