,loss
0,238.6820811033249
1,235.91928854584694
2,219.77799826860428
3,212.22170504927635
4,206.7086562514305
5,203.9389504492283
6,202.96275207400322
7,202.47334370017052
8,202.22630286216736
9,202.03634628653526
10,201.75559425354004
11,201.5960355103016
12,201.40599125623703
13,201.22304898500443
14,199.57693755626678
15,197.31007528305054
16,196.69224128127098
17,196.42925783991814
18,196.17316734790802
19,195.97812223434448
20,195.74943494796753
21,195.63031870126724
22,195.48233193159103
23,195.29968398809433
24,195.19165003299713
25,195.10418447852135
26,194.95225924253464
27,194.8662480711937
28,194.76833313703537
29,194.68447071313858
30,194.58846312761307
31,194.51573166251183
32,194.48820880055428
33,194.4305795133114
34,194.35024851560593
35,194.28181970119476
36,194.23991882801056
37,194.19441702961922
38,194.2017036676407
39,194.11329314112663
40,193.98446780443192
41,193.94719737768173
42,193.92675572633743
43,193.88317146897316
44,193.79122909903526
45,193.7493797838688
46,193.76534321904182
47,192.62356486916542
48,190.22610905766487
49,189.75967079401016
50,189.54567649960518
51,189.37443307042122
52,189.24833771586418
53,189.1472450196743
54,189.02659451961517
55,188.9978605210781
56,188.93127492070198
57,188.89875322580338
58,188.84675714373589
59,188.7629901766777
60,188.71747612953186
61,188.65945118665695
62,188.65035939216614
63,188.61305430531502
64,188.56618309020996
65,188.53732186555862
66,188.52618145942688
67,188.49646562337875
68,188.4711619913578
69,188.46369862556458
70,188.42263463139534
71,188.3994647860527
72,188.34521740674973
73,188.3317297399044
74,188.3138166964054
75,188.30270865559578
76,188.27549922466278
77,188.27932196855545
78,188.23203003406525
79,188.2309601008892
80,188.22955110669136
81,188.18770524859428
82,188.1788568198681
83,188.1819897890091
84,188.15142652392387
85,188.1471783220768
86,188.12172657251358
87,188.12534600496292
88,188.09656819701195
89,188.0838934481144
90,188.06870737671852
91,188.04568353295326
92,188.03320235013962
93,188.01417618989944
94,188.04059514403343
95,188.02367335557938
96,188.01043736934662
97,187.9900502860546
98,188.00758799910545
99,187.97743424773216
100,187.98269680142403
101,187.99070557951927
102,187.97659426927567
103,187.92041140794754
104,187.92489606142044
105,187.92587360739708
106,187.88195756077766
107,187.90194618701935
108,187.87404772639275
109,187.9137742817402
110,187.91632050275803
111,187.88384771347046
112,187.86913922429085
113,187.87861868739128
114,187.83860060572624
115,187.86960017681122
116,187.85454669594765
117,187.86312305927277
118,187.85405465960503
119,187.8455863893032
120,187.82607012987137
121,187.82391875982285
122,187.824641674757
123,187.82246509194374
124,187.8293298780918
125,187.80178076028824
126,187.7842276096344
127,187.7894630432129
128,187.80061450600624
129,187.81736826896667
130,187.77127891778946
131,187.75316321849823
132,187.7692921757698
133,187.77877232432365
134,187.7488955259323
135,187.7681184709072
136,187.743871062994
137,187.75449007749557
138,187.74528414011002
139,187.73143848776817
140,187.7404026389122
141,187.75129199028015
142,187.73317822813988
143,187.71084228157997
144,187.70827811956406
145,187.72586378455162
146,187.70697912573814
147,187.71998763084412
148,187.71721032261848
149,187.70900988578796
150,187.70270696282387
151,187.6961531639099
152,187.68453031778336
153,187.69390669465065
154,187.67479690909386
155,187.70393627882004
156,187.67088305950165
157,187.66965866088867
158,187.65810784697533
159,187.6637459397316
160,187.68634337186813
161,187.6860069334507
162,187.67466959357262
163,187.68151167035103
164,187.70340356230736
165,187.64039978384972
166,187.66525050997734
167,187.6655801832676
168,187.63195702433586
169,187.63880276679993
170,187.63911840319633
171,187.6398128569126
172,187.6279385983944
173,187.633119225502
174,187.6358331143856
175,187.64111477136612
176,187.6348561644554
177,187.61873915791512
178,187.6277500987053
179,187.61383628845215
180,187.6125686466694
181,187.63081994652748
182,187.61621886491776
183,187.6220498085022
184,187.6222862303257
185,187.61113685369492
186,187.6099677681923
187,187.60516488552094
188,187.59517443180084
189,187.6066519021988
190,187.58571204543114
191,187.59158074855804
192,187.6003042757511
193,187.61000603437424
194,187.59910261631012
195,187.6279459297657
196,187.61608225107193
197,187.595507979393
198,187.5802451968193
199,187.59833398461342
200,187.61151492595673
201,187.5681783258915
202,187.58538454771042
203,187.5773542225361
204,187.57300040125847
205,187.56461840867996
206,187.56007820367813
207,187.57778918743134
208,187.58209457993507
209,187.59065926074982
210,187.57088440656662
211,187.58368998765945
212,187.5596230328083
213,187.58007663488388
214,187.57372882962227
215,187.55650952458382
216,187.58965581655502
217,187.55601236224174
218,187.5809581577778
219,187.5463061630726
220,187.56783351302147
221,187.55287542939186
222,187.5475810468197
223,187.5508392751217
224,187.5397689640522
225,187.56595155596733
226,187.56290465593338
227,187.55552726984024
228,187.5311487019062
229,187.531323492527
230,187.53580704331398
231,187.58415657281876
232,187.53669354319572
233,187.53821283578873
234,187.53823274374008
235,187.5511794090271
236,187.54139524698257
237,187.5536759197712
238,187.5596821308136
239,187.53255850076675
240,187.54103323817253
241,187.52719807624817
242,187.5365083515644
243,187.51022598147392
244,187.51598647236824
245,187.56688690185547
246,187.53526371717453
247,187.5383425951004
248,187.5261471271515
249,187.52903246879578
250,187.5062025487423
251,187.52999943494797
252,187.52179971337318
253,187.5077085196972
254,187.53187349438667
255,187.53203597664833
256,187.5303181707859
257,187.50702661275864
258,187.5202058851719
259,187.52076691389084
260,187.51293623447418
261,187.50310623645782
262,187.48264080286026
263,187.5082167983055
264,187.51890099048615
265,187.50532737374306
266,187.51415824890137
267,187.49719014763832
268,187.4883753657341
269,187.521010607481
270,187.4975732266903
271,187.51848167181015
272,187.48593938350677
273,187.4982831478119
274,187.4777272939682
275,187.4966857433319
276,187.49627885222435
277,187.47007566690445
278,187.49988740682602
279,187.48501068353653
280,187.4954317510128
281,187.47964867949486
282,187.4933538734913
283,187.49567887187004
284,187.47962164878845
285,187.4789570569992
286,187.4854254424572
287,187.49290198087692
288,187.47600838541985
289,187.49136704206467
290,187.4643571972847
291,187.49987083673477
292,187.48568427562714
293,187.4690302312374
294,187.48013323545456
295,187.46722623705864
296,187.48231008648872
297,187.46120929718018
298,187.4773071706295
299,187.47741982340813
