,loss
0,68.45568460226059
1,68.43629091978073
2,68.41504645347595
3,68.38534164428711
4,68.33766597509384
5,68.24428135156631
6,67.97559773921967
7,66.96874368190765
8,65.13607901334763
9,63.88579162955284
10,63.43569293618202
11,62.93066492676735
12,62.35096237063408
13,61.78123524785042
14,60.69150334596634
15,60.07466769218445
16,59.87445744872093
17,59.67953473329544
18,59.620300352573395
19,59.47506168484688
20,59.406032383441925
21,59.349597454071045
22,59.26971226930618
23,59.243804812431335
24,59.19742488861084
25,59.12589991092682
26,59.09474703669548
27,59.049489587545395
28,59.05174723267555
29,58.98647999763489
30,58.951161712408066
31,58.92501226067543
32,58.89249891042709
33,58.86445537209511
34,58.818982899188995
35,58.80722662806511
36,58.79521241784096
37,58.77766898274422
38,58.74245911836624
39,58.75427010655403
40,58.697403103113174
41,58.69718185067177
42,58.68097186088562
43,58.67409926652908
44,58.64618706703186
45,58.65167215466499
46,58.60041317343712
47,58.579539716243744
48,58.56197541952133
49,58.5636106133461
50,58.49582064151764
51,58.50041553378105
52,58.48116612434387
53,58.45126584172249
54,58.44804561138153
55,58.48593628406525
56,58.44470193982124
57,58.40103489160538
58,58.249145805835724
59,57.92737212777138
60,57.71563586592674
61,57.55471628904343
62,57.471003353595734
63,57.41214209794998
64,57.329180121421814
65,57.25669273734093
66,57.22420918941498
67,57.141838520765305
68,57.11320847272873
69,57.107348918914795
70,57.03105741739273
71,57.05629503726959
72,56.998307049274445
73,56.964159190654755
74,56.95987951755524
75,56.94644984602928
76,56.914205223321915
77,56.88147196173668
78,56.87398785352707
79,56.831624776124954
80,56.8037014901638
81,56.78113931417465
82,56.79514563083649
83,56.74628630280495
84,56.74837765097618
85,56.73043131828308
86,56.68558877706528
87,56.670541137456894
88,56.646967470645905
89,56.654788821935654
90,56.61492574214935
91,56.61121994256973
92,56.591938495635986
93,56.572691947221756
94,56.56013402342796
95,56.568274557590485
96,56.569480895996094
97,56.52339839935303
98,56.50996321439743
99,56.56566947698593
100,56.515507727861404
101,56.489940613508224
102,56.46712389588356
103,56.48090660572052
104,56.462895184755325
105,56.43356165289879
106,56.43126714229584
107,56.469614297151566
108,56.38815224170685
109,56.393335193395615
110,56.38673546910286
111,56.365356117486954
112,56.36790606379509
113,56.36312386393547
114,56.3387091755867
115,56.340897262096405
116,56.31803035736084
117,56.338297575712204
118,56.30245876312256
119,56.29369613528252
120,56.28782677650452
121,56.267421782016754
122,56.25101715326309
123,56.26142606139183
124,56.233345091342926
125,56.2243070602417
126,56.233875185251236
127,56.21773672103882
128,56.19187816977501
129,56.18563586473465
130,56.1948182284832
131,56.1621618270874
132,56.14177057147026
