,loss
0,34.34249022603035
1,34.335284888744354
2,34.32707762718201
3,34.31765481829643
4,34.30592793226242
5,34.28978952765465
6,34.26504921913147
7,34.217853754758835
8,34.081368535757065
9,33.68396911025047
10,33.41472640633583
11,33.194301426410675
12,32.90172603726387
13,32.639483600854874
14,32.454815059900284
15,32.192593187093735
16,31.791542679071426
17,31.52898132801056
18,31.357896775007248
19,31.23625820875168
20,31.03653311729431
21,30.846555650234222
22,30.648702144622803
23,30.532634645700455
24,30.433317571878433
25,30.350315123796463
26,30.318612188100815
27,30.249529719352722
28,30.154703348875046
29,30.0258666574955
30,29.88233682513237
31,29.81274002790451
32,29.731617361307144
33,29.67953246831894
34,29.61432036757469
35,29.561456441879272
36,29.539600491523743
37,29.481313407421112
38,29.44422459602356
39,29.440951645374298
40,29.347660392522812
41,29.293087154626846
42,29.15027904510498
43,29.063572615385056
44,28.942985624074936
45,28.84321627020836
46,28.761171609163284
47,28.700980573892593
48,28.671490371227264
49,28.630775690078735
50,28.602977991104126
51,28.579983592033386
52,28.542273581027985
53,28.539989799261093
54,28.49488604068756
55,28.500877410173416
56,28.45255121588707
57,28.452691286802292
58,28.413576632738113
59,28.43153366446495
60,28.38307210803032
61,28.364388167858124
62,28.39625510573387
63,28.352995663881302
64,28.324624955654144
65,28.309701830148697
66,28.302687257528305
67,28.339719265699387
68,28.277029246091843
69,28.27623015642166
70,28.240526258945465
71,28.236988186836243
72,28.23841154575348
73,28.22049766778946
74,28.209074169397354
75,28.20079118013382
76,28.184125632047653
77,28.18571636080742
78,28.173637121915817
79,28.16634014248848
80,28.16549327969551
81,28.161047726869583
82,28.128897964954376
83,28.133785218000412
84,28.124583661556244
85,28.12617725133896
86,28.135644793510437
87,28.12849622964859
88,28.119152426719666
89,28.093330204486847
90,28.091959536075592
91,28.07808154821396
92,28.082652777433395
93,28.060860246419907
94,28.060434728860855
95,28.095652550458908
96,28.06241688132286
97,28.04938778281212
98,28.052089393138885
99,28.042110174894333
100,28.045978277921677
101,28.020600020885468
102,28.029083520174026
103,28.018780529499054
104,28.020580142736435
105,28.006284922361374
106,28.00280722975731
107,28.00657880306244
108,27.995737224817276
109,28.002271473407745
110,27.994556814432144
111,28.009688526391983
112,28.004762947559357
113,27.979546278715134
114,27.97958806157112
115,27.979638636112213
116,27.97279742360115
117,27.968079447746277
118,27.96143889427185
119,27.959695994853973
120,27.96500426530838
121,27.952429920434952
122,27.95944717526436
123,27.96042263507843
124,27.95635575056076
125,27.952310979366302
126,27.943419247865677
127,27.944713175296783
128,27.9424846470356
129,27.937892884016037
130,27.945788890123367
131,27.93919762969017
132,27.933883279561996
133,27.944267064332962
134,27.927341371774673
135,27.932059109210968
136,27.93460887670517
137,27.93641749024391
138,27.92750033736229
139,27.930800080299377
140,27.926104336977005
141,27.916560858488083
142,27.91633877158165
143,27.91668274998665
144,27.913309395313263
145,27.918708205223083
146,27.90370610356331
147,27.9004008769989
148,27.895990073680878
149,27.901998072862625
150,27.894670605659485
151,27.887171983718872
152,27.896673560142517
153,27.897385865449905
154,27.887754291296005
155,27.888044595718384
156,27.884135454893112
157,27.88216534256935
158,27.876886010169983
159,27.88655361533165
160,27.888882994651794
161,27.874379456043243
162,27.881872564554214
163,27.885067224502563
164,27.869412690401077
165,27.86268636584282
166,27.866184413433075
167,27.864949136972427
168,27.859067529439926
169,27.855727821588516
170,27.85125869512558
171,27.85180288553238
172,27.856704980134964
173,27.84428346157074
174,27.842847615480423
175,27.854795396327972
176,27.84168976545334
177,27.839616805315018
178,27.84309419989586
179,27.83819419145584
180,27.831175416707993
181,27.83517423272133
182,27.827816903591156
183,27.83139768242836
184,27.81948420405388
185,27.81786286830902
186,27.829174131155014
187,27.82140588760376
188,27.81372606754303
189,27.815535575151443
190,27.82002353668213
191,27.810952097177505
192,27.809921145439148
193,27.80810457468033
194,27.80589434504509
195,27.809650272130966
196,27.809464275836945
197,27.80896720290184
198,27.79953420162201
199,27.794422328472137
200,27.795788168907166
201,27.79366299510002
202,27.79502835869789
203,27.790160566568375
204,27.792329400777817
205,27.788629204034805
206,27.792776107788086
207,27.794758081436157
208,27.790898621082306
209,27.794521987438202
210,27.788604855537415
211,27.79017785191536
212,27.795264333486557
213,27.782457441091537
214,27.78751367330551
215,27.78476443886757
216,27.78225952386856
217,27.7867673933506
218,27.786032259464264
219,27.785154551267624
220,27.77995276451111
221,27.77981060743332
222,27.77949821949005
223,27.779931664466858
224,27.773153632879257
225,27.778166085481644
226,27.780893921852112
227,27.77483355998993
228,27.774366468191147
229,27.772705048322678
230,27.770423889160156
231,27.770456582307816
232,27.7696672976017
233,27.770374208688736
234,27.773060530424118
235,27.770519971847534
236,27.76920586824417
237,27.767444849014282
238,27.765128016471863
239,27.764501094818115
240,27.773036688566208
241,27.76752656698227
242,27.76941603422165
243,27.762841552495956
244,27.763985127210617
245,27.7575780749321
246,27.764980852603912
247,27.760310918092728
248,27.756434470415115
249,27.75257369875908
250,27.754210144281387
251,27.756744742393494
252,27.756080627441406
253,27.759823858737946
254,27.75362503528595
255,27.750522047281265
256,27.74893367290497
257,27.74802005290985
258,27.75051987171173
259,27.756017565727234
260,27.75009998679161
261,27.750178337097168
262,27.744265109300613
263,27.743730455636978
264,27.75037106871605
265,27.748913258314133
266,27.745139241218567
267,27.74467784166336
268,27.741436690092087
269,27.746934801340103
270,27.740022271871567
271,27.7391017973423
272,27.735828518867493
273,27.735181123018265
274,27.738745599985123
275,27.73352226614952
276,27.73408606648445
277,27.731856495141983
278,27.734961539506912
279,27.735740929841995
280,27.73259311914444
281,27.731191366910934
282,27.735157370567322
283,27.731132686138153
284,27.734447956085205
285,27.730575293302536
286,27.729417890310287
287,27.72740924358368
288,27.730083853006363
289,27.72623699903488
290,27.724887043237686
291,27.728098213672638
292,27.72197261452675
293,27.720944076776505
294,27.72199821472168
295,27.71845132112503
296,27.718331605196
297,27.717882841825485
298,27.715040177106857
299,27.720626771450043
