,loss
0,136.7179733812809
1,136.64278024435043
2,136.44022846221924
3,134.5873564183712
4,131.60118153691292
5,127.5398781299591
6,123.68666845560074
7,122.47611355781555
8,120.23421132564545
9,119.26122108101845
10,118.87818592786789
11,118.40503019094467
12,116.51968315243721
13,114.0233507156372
14,112.52374750375748
15,112.02627927064896
16,111.53965669870377
17,111.20510077476501
18,110.87824913859367
19,110.59546729922295
20,110.35433569550514
21,110.13713106513023
22,110.01655355095863
23,109.84089308977127
24,109.68916642665863
25,109.56990605592728
26,109.44574418663979
27,109.36233451962471
28,109.25346714258194
29,109.20336216688156
30,109.09491020441055
31,109.06226590275764
32,108.99572896957397
33,108.9197458922863
34,108.9053101837635
35,108.86420747637749
36,108.7833282649517
37,108.72960722446442
38,108.69595468044281
39,108.64123097062111
40,108.60379794239998
41,108.56615996360779
42,108.52607741951942
43,108.49638420343399
44,108.45122814178467
45,108.42033722996712
46,108.40556013584137
47,108.36685907840729
48,108.33064019680023
49,108.30516129732132
50,108.28265324234962
51,108.22366106510162
52,108.20822778344154
53,108.18889030814171
54,108.14880469441414
55,108.15260714292526
56,108.12276127934456
57,108.12374940514565
58,108.11094072461128
59,108.10250142216682
60,108.0676881968975
61,108.02837899327278
62,108.03291925787926
63,108.03479591012001
64,107.99123561382294
65,107.96554484963417
66,107.95430156588554
67,107.95142596960068
68,107.94289037585258
69,107.94265523552895
70,107.95046553015709
71,107.91738578677177
72,107.87708252668381
73,107.86536651849747
74,107.87294581532478
75,107.86792370676994
76,107.84887892007828
77,107.85863935947418
78,107.8575991988182
79,107.84395754337311
80,107.81712499260902
81,107.83129054307938
82,107.80435967445374
83,107.79409742355347
84,107.81596946716309
85,107.77599015831947
86,107.77163138985634
87,107.7696590423584
88,107.79697278141975
89,107.77380985021591
90,107.76519614458084
91,107.74689868092537
92,107.73349285125732
93,107.73850539326668
94,107.72491517663002
95,107.72961726784706
96,107.74728682637215
97,107.71663796901703
98,107.70078447461128
99,107.71652829647064
100,107.7066160440445
101,107.69763547182083
