,loss
0,170.73663008213043
1,169.87104251980782
2,164.22672647237778
3,154.525409668684
4,151.48816964030266
5,150.95032006502151
6,150.7682891190052
7,150.65248677134514
8,149.99945294857025
9,147.3428151011467
10,145.80381527543068
11,145.18089306354523
12,144.90726122260094
13,144.59362661838531
14,144.4241207242012
15,144.29004454612732
16,144.0934491455555
17,143.9637572467327
18,143.90369322896004
19,143.74198016524315
20,143.6677686572075
21,143.5120556652546
22,142.63440561294556
23,141.28699737787247
24,140.8673776090145
25,140.63308736681938
26,140.37652468681335
27,140.20532259345055
28,140.081303358078
29,140.0241570174694
30,139.810413479805
31,139.74896892905235
32,139.64050683379173
33,139.5730937719345
34,139.4869270324707
35,139.45070067048073
36,139.38478180766106
37,139.2947659790516
38,139.28382578492165
39,139.2346649169922
40,139.15050181746483
41,139.09018895030022
42,139.0840557217598
43,139.0070104598999
44,138.9485426545143
45,138.9379305243492
46,138.8903730213642
47,138.81675708293915
48,138.7995946407318
49,138.75570103526115
50,138.73110365867615
51,138.72446277737617
52,138.6655921638012
53,138.6234687268734
54,138.59724313020706
55,138.64841505885124
56,138.53917267918587
57,138.52384534478188
58,138.51641470193863
59,138.46877032518387
60,138.46104857325554
61,138.43941563367844
62,138.43542236089706
63,138.42564380168915
64,138.36514592170715
65,138.3530848622322
66,138.3813174366951
67,138.335492759943
68,138.35533505678177
69,138.29260325431824
70,138.2784989476204
71,138.27146390080452
72,138.23372992873192
73,138.23550951480865
74,138.22572657465935
75,138.2237712740898
76,138.1838999390602
77,138.18260180950165
78,138.15994381904602
79,138.1594979763031
80,138.1355747282505
81,138.13641139864922
82,138.11789819598198
83,138.08037132024765
84,138.10103636980057
85,138.1021201312542
86,138.1054826080799
87,138.10471135377884
88,138.07873421907425
89,137.6678336262703
90,135.92234110832214
91,135.57405057549477
92,135.3603226840496
93,135.25077983736992
94,135.16815623641014
95,135.100776553154
96,135.04752027988434
97,134.99382269382477
98,134.96001228690147
99,134.92045336961746
100,134.89078524708748
101,134.84448316693306
102,134.81506630778313
103,134.7923738360405
104,134.76581516861916
105,134.74548465013504
106,134.7290297150612
107,134.72056779265404
108,134.68884590268135
109,134.68163293600082
110,134.6532778441906
111,134.64826920628548
112,134.627331584692
113,134.61620676517487
114,134.5932735800743
115,134.58390080928802
116,134.57814460992813
117,134.55615824460983
118,134.5474053621292
119,134.5197389125824
120,134.52132681012154
121,134.50828576087952
122,134.5231994688511
123,134.5015062391758
124,134.48697528243065
125,134.47073873877525
126,134.49951669573784
127,134.44691079854965
128,134.45535358786583
129,134.44946709275246
130,134.45329448580742
131,134.47907760739326
132,134.4373515546322
133,134.42512688040733
134,134.42617413401604
135,134.4200709760189
136,134.41191694140434
137,134.39829218387604
138,134.38553762435913
139,134.39196640253067
140,134.39970469474792
141,134.3873578608036
142,134.36604806780815
143,134.3972790837288
144,134.36470666527748
145,134.37481850385666
146,134.35218507051468
147,134.35953867435455
148,134.36783441901207
149,134.3676141500473
150,134.3348669409752
151,134.33029574155807
152,134.31989562511444
153,134.3272488117218
154,134.3343275487423
155,134.32023206353188
156,134.3110113441944
157,134.29795399308205
158,134.2911514043808
159,134.29726618528366
160,134.28576242923737
161,134.28583523631096
162,134.27640619874
163,134.29587125778198
164,134.27570036053658
165,134.27766594290733
166,134.27103194594383
167,134.27707666158676
168,134.28647881746292
169,134.27457076311111
170,134.26116147637367
171,134.25952491164207
172,134.24071317911148
173,134.2607853114605
174,134.25526469945908
175,134.2556037902832
176,134.23296776413918
177,134.2477484047413
178,134.24284401535988
